freq_rebal_jours,pnl
1,22.601628473409207
1,-0.387135773057409
1,-2.2536960120143874
1,-0.1899019093093841
1,-0.5942683725032509
1,-0.2686095864298039
1,-1.4255417642729924
1,12.194509982851386
1,1.4449527951504777
1,-6.831876074407518
1,-0.34180621370724396
1,-0.3538270002349577
1,16.501985320895443
1,-0.6233606361176953
1,11.835693683552051
1,-0.5858656858433591
1,-0.08002018435885816
1,-0.7715639571524093
1,9.113108706473575
1,-0.3174934482276228
1,-1.5084304287644557
1,-0.32628030607699543
1,5.161000742731758
1,-6.701784515126221
1,-1.074664350342431
1,-1.7849973313707466
1,-16.7706341822324
1,16.18395481155818
1,-2.073049431960527
1,-0.5010165879832158
1,-1.3980591650624916
1,-1.174478350378692
1,0.021144646156130875
1,-6.956884274493774
1,-2.3918830275024447
1,-0.5864603643333055
1,-1.6405808491891634
1,23.645992150998026
1,12.313235993809514
1,-9.657084373350543
1,-0.9872367551938481
1,19.893001331204232
1,14.897630606757403
1,-0.5657882908728311
1,-1.1036802044753244
1,-0.7630243722572203
1,-1.9299739638172468
1,-1.3345659315381795
1,-1.9106012518679165
1,15.660184258705371
1,10.214389884269643
1,-0.7560522729382058
1,-0.8453350875807928
1,-0.3950055522412441
1,-2.9569478956614574
1,4.138156544969817
1,15.041036619137657
1,-2.9534709585129093
1,-0.13525749380708874
1,-0.2802956324859025
1,-0.13053733920787636
1,7.005876608542202
1,16.39443991689538
1,-0.7456904246765106
1,0.13635836676282054
1,-0.12931722933430478
1,-12.308440609209114
1,-3.905718720971379
1,-0.8909793447918304
1,-1.8951133042542097
1,-1.478688447403158
1,17.14638298091093
1,-0.6195961405123995
1,-0.8611073084433372
1,-0.44709097350140325
1,-0.3611011892634082
1,17.565133512259976
1,-0.3451910860278531
1,-1.158961246447376
1,-2.0546514361151083
1,-11.837616104516698
1,-1.3525583676846793
1,-0.9085703348653453
1,11.661161116259507
1,-0.3014404426375421
1,-0.02764710997916353
1,-0.4744703979093714
1,-3.502661124576406
1,6.909763669429111
1,-0.2849064885551371
1,-1.8872786343757184
1,-0.4057093447823519
1,-0.36784544888509174
1,0.01808720827199295
1,-0.5914339253766201
1,-0.22071286322891126
1,-2.322189322607457
1,-0.7856451291733322
1,-2.5176920626836647
1,13.071796233477087
1,-3.935851571818006
1,1.2470724510242235
1,-3.577182814055462
1,-0.8868880829712111
1,-1.867884750424139
1,-2.3069308410472047
1,11.62575221115597
1,6.080498574767432
1,-0.3415106436170561
1,-0.21631211515601478
1,-0.9595461392504205
1,14.581211339923257
1,7.373576519855689
1,-1.4523965166617643
1,-3.1266155396449022
1,-7.867705080062279
1,-2.264441726745389
1,-0.48763859640175156
1,2.022633827689994
1,38.927449561297415
1,-6.599469689683076
1,-3.739974064177815
1,0.5390250955179283
1,-5.151501725141671
1,-0.42878240655400646
1,-0.13403495245607644
1,6.740601062233502
1,-0.3179007425749205
1,-3.454701411870829
1,-7.138792632288826
1,-0.23100172486954307
1,-3.5208332831819433
1,0.2548000572371478
1,-6.61279943982845
1,-0.6627954532279432
1,-0.7361540343099335
1,31.545700389514195
1,0.17491224080032453
1,-0.3672618879690077
1,-2.584267673435207
1,-3.8378378924720806
1,-1.6421045222457877
1,11.693240075577506
1,0.9562317934232283
1,-0.7886686225796353
1,-0.40495403516959527
1,-13.279685572395152
1,-0.7327684014528728
1,-4.961083675427403
1,-2.5811143168845945
1,26.436394066353827
1,-1.3259103581515745
1,-0.6817464944965224
1,0.18943404002617115
1,-1.3230588241086139
1,-0.5140459874380952
1,-7.041638000155487
1,-0.22556945802432438
1,-0.7024322829639971
1,-0.726685478210328
1,-1.3686897914711835
1,18.637757655306686
1,-3.0260803170933173
1,-2.2379995298235684
1,7.235425910433548
1,-4.945201492077572
1,11.796652472212678
1,-2.405588352677867
1,-0.14817739411553532
1,7.6933795654041575
1,-0.6437098118742455
1,21.174053249811706
1,-5.468765049756584
1,-1.274201533714276
1,-2.266102898959062
1,12.438128771182704
1,-0.3462099136952048
1,10.173544937708556
1,-5.583491056145689
1,-0.5265144425531076
1,-0.35551020877349515
1,-0.34180835864857784
1,-0.517291483315006
1,-3.4391614049985577
1,8.718556777063426
1,-4.051920806646862
1,-1.9691510380128392
1,-0.6673958818320074
1,-0.08141859391227513
1,-6.396415754429029
1,14.832130680716588
1,-0.06482927607811462
1,-0.7831909410549969
1,20.57953232013554
1,-0.8098488147726783
1,13.075585739362317
1,-6.585393715212817
1,-2.24296581242767
1,17.65559569165856
1,-1.2964012963545457
1,-0.20548691233048544
1,-1.3950156111773282
1,-1.0826605262725906
1,9.453646578060173
1,11.791779067823185
1,0.004348401631418142
1,-0.41807509127494313
1,-1.5466088165332508
1,-1.5150920090604956
1,15.203698986561733
1,-0.22103720447584863
1,-1.204992741033621
1,-1.861531471116379
1,-0.8099747845102314
1,-2.749787171403696
1,-0.9252427455232635
1,-4.757029351368203
1,-5.798938524938194
1,-3.4484969791528357
1,-2.8103627362746977
1,-0.48736369001689184
1,-2.394991605562211
1,13.037027463392917
1,-1.8542848602295408
1,-5.568883358546884
1,-0.8983177687422597
1,0.16536474089551234
1,-2.0378981777560767
1,-0.19112812526051925
1,-3.9554537652501836
1,-0.4071986475321978
1,-0.6604340187881803
1,-0.7213152145401551
1,0.8632549512944081
1,-5.563029699725362
1,-3.922138305984049
1,-1.1900840545188203
1,-3.504091888231912
1,-0.08426094204793344
1,-0.9063729237391698
1,-6.292754735213052
1,12.144006470106106
1,17.268437343369385
1,-1.4522346080506594
1,-3.937433173808415
1,-0.39700975798861293
1,22.110802299047222
1,24.26064161224457
1,-19.313248544298133
1,-0.5237088903762128
1,14.045677273939845
1,5.581137778760137
1,7.164649356989784
1,19.249859446395547
1,-0.5615224534727474
1,-3.240680289760988
1,-2.403791286917212
1,-1.5476351400536572
1,8.532261431383887
1,-2.0831965433699366
1,20.48315709381501
1,-0.9704053114731721
1,-7.497468952255815
1,-0.8509204602561908
1,-4.640564977438018
1,-4.056260421169995
1,6.747358299486166
1,-0.5995006578331044
1,-0.23144603529098617
1,-2.0465973972011966
1,9.947510816180412
1,13.990380588167696
